mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num
4745865212461544,2022-03-11 16:05,长春亚泰官方微博,https://weibo.com/1650479093?refer_flag=1001030103_,#亚泰抗疫# 这次，我们为自己的城市加油！当新冠肺炎疫情肆虐时，“逆行者”的身影前仆后继、无惧艰险，长春亚泰足球俱乐部承担起抗击疫情的责任，用足球的力量为武汉祈福，为中国加油！这次，我们为自己的城市加油——长春必胜！长春亚泰足球俱乐部与春城百姓守望相助，共同抗疫、万众一心、共克时艰！ 收起全文d,微博 weibo.com,,,https://wx4.sinaimg.cn/orj360/001NHf0xly1h0606zt2ftj61hc0u012202.jpg,https://weibo.com/1650479093/Ljfa9akmk?refer_flag=1001030103_,14,0,0
4745865074312726,2022-03-11 16:04,环球新视界,https://weibo.com/6352876244?refer_flag=1001030103_,3月10日，国家卫健委通报，单日本土新增确诊病例397例，新增无症状感染者703例。这也是两年多前武汉新冠肺炎第一波疫情高峰以来，单日本土感染总人数首次突破1000人。在这一背景下，有效的新冠疗法是应对疫情的重要手段，尤其是广谱药物的研发，是应对未来病毒变异的合理策略。3月9日，复旦大学基础医学院、上海市重大传染病和生物安全研究院应天雷与复旦大学生物医学研究院孙蕾、复旦大学基础医学院吴艳玲等团队合... O网页链接 收起全文d,荣耀V9 我想要的快,,,https://wx1.sinaimg.cn/orj360/006VW1jSly1h0606qftnjj303c03c3yb.jpg,https://weibo.com/6352876244/Ljf9Vi5W6?refer_flag=1001030103_,0,0,0
4745859264939670,2022-03-11 15:41,紫金镖局,https://weibo.com/3990653195?refer_flag=1001030103_,当棉签捅入嗓子眼的那一刹那，局副决定做一个变态的试验！紫金保险湖北分公司倾巢而出，收集了6种类型共38款不同的“武汉通行证”，看看有没有你喜欢的！@武汉发布 @乐活武汉 @武汉身边事 @武汉路边社 #疫情防控##疫情# 2南京·南京金融城 ​,HUAWEI Mate30 Pro 5G,http://t.cn/R7GNad3,南京·南京金融城,https://wx2.sinaimg.cn/thumb150/eddc890bly1h05zfj6e9tj20m537ravq.jpg https://wx1.sinaimg.cn/thumb150/eddc890bly1h05zflwes2j20jz3jz4kp.jpg https://wx2.sinaimg.cn/thumb150/eddc890bly1h05zfo97hfj20nv3jzavb.jpg https://wx2.sinaimg.cn/thumb150/eddc890bly1h05zftik2bj20c73jznex.jpg https://wx4.sinaimg.cn/thumb150/eddc890bly1h05zfvx23hj20i43jz1bx.jpg https://wx3.sinaimg.cn/thumb150/eddc890bly1h05zfy73fwj20ju3jz1ed.jpg,https://weibo.com/3990653195/Ljf0ykJ26?refer_flag=1001030103_,1,0,0
4745850821021547,2022-03-11 15:07,湖北之声,https://weibo.com/1840551510?refer_flag=1001030103_,【@去武大赏花的，武大官方提醒：樱花黄牛出没高峰期，不要相信他们！】近日，早樱开放，黄牛出没高峰期，校门口有人悄悄说可以带你进武大，网站上有人发帖说可以带你进武大。在此，学校官方提醒：不要相信他们！不要相信他们！不要相信他们！不实消息，切勿传播。疫情期间，防控不松懈。武汉大学将严格按照疫情防控要求，做好校门管控与入校人员审核，外界以任何名义声称可内部车辆接送游客的，均系假冒且涉嫌违法，学校将配合公安机关予以严厉打击。在此，提醒广大社会朋友高度警惕。同时，学校严禁教职工、校内居民利用已授权车辆携带校外无关人员入校。一经查实，取消该车辆全年授权并依据有关规定，对当事人或车主严肃处理。希望广大师生、校友予以支持、共同监督，发现违规搭载游客进校等疑似情况，积极向保卫部门反馈。热线电话：027-68777110，也可拍照上传至保卫部邮箱2315001@whu.edu.cn。（武大官微） 收起全文d,搜狗高速浏览器,,,https://wx2.sinaimg.cn/thumb150/6db49656gy1h05yj2dxn4j20u01sln3x.jpg https://wx3.sinaimg.cn/thumb150/6db49656gy1h05yjnoj2oj20u01sln3x.jpg,https://weibo.com/1840551510/LjeMW4hKz?refer_flag=1001030103_,0,0,0
4745848850747795,2022-03-11 15:00,武汉机场楚天情,https://weibo.com/2282629480?refer_flag=1001030103_,#机场防疫# 低风险地区非重点人员凭健康码“绿码”，且体温检测未见异常，佩戴口罩，方可进入武汉机场航站楼。机场与航空公司不属于同一单位，政策执行会有差异，乘机的旅客，建议您务必联系航空公司是否还有其他相关要求。由于疫情变化，来汉返汉政策可能会随时作出调整，防疫要求以现场执行为准，可拨打武汉疫情防控专线027-12345转9。 收起全文d,微博 weibo.com,,,https://wx4.sinaimg.cn/orj360/880e2968gy1h05m6sewgnj20u016gju5.jpg https://wx1.sinaimg.cn/orj360/880e2968gy1h05m6s18l4j20z90k0wfz.jpg,https://weibo.com/2282629480/LjeJL38xd?refer_flag=1001030103_,0,0,0
4745841824237015,2022-03-11 14:32,武汉大学大学生文化艺术中心,https://weibo.com/2172756822?refer_flag=1001030103_,#武汉大学# #武大艺协# #樱花季# 疫情防护常态化，小艺有话说：樱花已至，疫情当下。小艺的朋友们也要注意防护为先吖。待到樱花烂漫时，期待与你们的相逢。等一场春暖花开 ​,微博 weibo.com,,,,https://weibo.com/2172756822/LjeyqhMeX?refer_flag=1001030103_,0,0,0
4745839510028952,2022-03-11 14:22,拱墅发布,https://weibo.com/3734799501?refer_flag=1001030103_,还记得两年前的3月10日，总书记亲赴武汉并深情寄语：“英雄的武汉人民一定能够彻底战胜疫情，一定能够浴火重生，一定能够创造新时代更加辉煌的业绩。”还记得那场全国抗击新冠肺炎疫情表彰大会，总书记深情引用全国人民对湖北的美好关切：“全中国等你痊愈，我们相约春天赏樱花。”O“总书记，这里的春天更美丽！” 收起全文d,微博 weibo.com,,,https://wx3.sinaimg.cn/orj360/de9c848dly1h05x90i5k9j20sg0iydm3.jpg https://wx3.sinaimg.cn/orj360/de9c848dly1h05x90gh8vj20rs0e8djc.jpg https://wx2.sinaimg.cn/orj360/de9c848dly1h05x90g3w1j20rs0jln1m.jpg,https://weibo.com/3734799501/LjeuH07wY?refer_flag=1001030103_,0,0,0
4745818986254283,2022-03-11 13:01,民丰县融媒体中心,https://weibo.com/7357728670?refer_flag=1001030103_,还记得两年前的3月10日，总书记亲赴武汉并深情寄语：“英雄的武汉人民一定能够彻底战胜疫情，一定能够浴火重生，一定能够创造新时代更加辉煌的业绩。” 　　还记得那场全国抗击新冠肺炎疫情表彰大会，总书记深情引用全国人民对湖北的美好关切：“全中国等你痊愈，我们相约春天赏樱花。” 　　春回大地，荆楚大地上花开正好。湖北，这个英雄的省份，正重焕生机！ 　　东湖新城社区焕然一新 　　又是一年樱花季，武汉东湖樱花园开门迎客，10万余株樱花树经历寒冬，又被春风唤醒，即将迎来最美的时刻。 　　两年前的今天，总书记的到来，对东湖新城社区的人们来说，也是一阵春风。 　　2020年3月10日，习近平总书记来到东湖新城社区为湖北、武汉社区工作者加油鼓劲。一句“你们辛苦了”，温暖了连续作战的人们；一句“大家就是临时的‘小巷总理’，要让群众如沐春风”，让基层工作者牢记至今。 　　“总书记后来还给我们全体社区工作者回了信。”东湖新城社区党委书记陶久娣回忆起两年前，依然内心激动，“让我们继续发扬作风，用心用情为群众服务，为彻底打赢疫情防控战争再立新功。” 　　两年过去，用心用情的服务，让这个管理难度极大的“村改居”社区焕然一新。 　　“和以前相比，道路更宽了，车位更多了，还有了广场、羽毛球场、乒乓球场、篮球场。”居民刘文君说，最大的变化还是人与人之间的亲密，“前阵子看到路灯坏了一个，发到群里。第一时间就有工作人员修好了，我们住得都很踏实。” 　　两年来，东湖新城社区的志愿者队伍越来越壮大。社区凝聚起350余名社区党员和居民骨干为大家服务，只要居民“点单”，党员干部就“接单”，团结各方力量，化解社区难题。实现居民小事不出小区，大事不出社区。 　　“最新的变化是老人手腕上的‘呼救手环’。”社区干事万莉介绍，只要老人按下手环上的按钮，立刻就会有志愿者上门救助，“让不少离家工作的儿女放了心。” 　　“社区是基层治理的‘神经末梢’，我们将全力以赴，用心用情为居民服务，不断提升居民的获得感、幸福感、安全感。”东湖新城社区党委书记陶久娣说。 　　麻城市人民医院晋“三甲” 　　医疗服务“锦上添花” 　　巍巍大别风光秀，杜鹃花城添锦绣。今年春天，被誉为“大别山上最美红飘带”的麻城杜鹃花含苞待放。麻城，已经结出疫后重振的硕果。 　　2020年全国两会期间，习近平总书记参加湖北代表团审议时，详细阐述了对“织牢织密公共卫生防护网”的思考。审议现场，他叮嘱：“决不能让来之不易的疫情防控成果前功尽弃。” 　　两年间，“健康麻城”迎来了突破性发展：2020年11月麻城市人民医院整体搬迁至新院区，并于2021年2月正式获批成为湖北新晋三级甲等综合医院。 　　疫后重振补短板，如何织牢织密公共卫生防护网，是疫情常态化防控形势下医疗机构面临的必答题。 　　过去的麻城，虽然拥有130万人口之众，但却没有一家三甲医院，医疗短板问题十分突出。 　　如今，地处鄂豫皖三省交界的麻城市人民医院担负着全市及周边7个县市近300万群众的医疗任务，使更多的麻城人民在家门口即可获得高水平医疗服务。 　　“公共卫生体系建设，是全省疫后重振补短板的重要工程，我院争取到1.4亿元抗疫特别国债资金，建设医防结合、平战结合传染病大楼。”麻城市人民医院党委书记、院长曹学兰说，按三区两通道设置标准建设的425张隔离病床，即将投入使用。 　　武汉临空港精准布局、多点开花 　　恰逢春暖花开时，醉美馨香蜂先知。走进武汉临空港大道旁的绿道，驿站旁十几株红梅开得正盛，散发着阵阵幽香。 　　在临空港大道“多点开花”的，还有多点布局、精准对接的“光芯屏端网”万亿产业集群，这为湖北的疫后重振增添了强劲动能。 　　在临空港大道上，有总投资460亿元的京东方10.5代线液晶显示屏项目，2021年实现满产，全年产值达到160亿元，配套的上下游企业美国康宁、江丰电子也随之而来，并以最快速度投产见效，展现出新兴产业强劲的发展动力。 　　武汉打造完整且具全球竞争力半导体显示产业集群的目标，正一步步变为现实。 　　习近平总书记对湖北科技创新发展十分关心，并寄予厚望。不负总书记嘱托，湖北努力将科技创新的“关键变量”转化为高质量发展“最大增量”，让创新成为引领高质量发展的第一动力。据统计，2021年湖北数字经济规模超1.75万亿，位居中部省份第一，跻身全国第一方阵——“光芯屏端网”迈向万亿级；8家世界500强生物医药巨头聚首、数千家生物企业扎堆；航天产业羽翼渐丰，“湖北造”火箭力托“湖北造”卫星升空，组建全国首个天基物联网。 　　创新“引擎”给力，湖北跑出高质量发展“加速度”。全省经济总量突破5万亿元，重回经济发展“主赛道”，这不仅是量的扩容，更是质的提升。骄人成绩单背后，是全省上下的顶压前行、负重拼搏，彰显英雄湖北人民“越是艰险越向前”的英雄气概和“斗罢艰险又出发”的顽强意志。 　　春风又绿江南岸，一步一履总关情。沿着总书记指引的方向，在总书记关于湖北“三个没有改变”论断的科学指引与党中央坚强领导下，两年来，英雄湖北心怀希望、奋力拼搏，用一份份优异答卷兑现着这个“春天之约”： 　　发展成绩更“硬核”。2021年，湖北经济发展重回“主赛道”，经济总量迈上5万亿元台阶，重回全国第7位。 　　发展势能更有活力。湖北东湖科学城的“四梁八柱”已初步形成，以其为核心的光谷科技创新大走廊正加速建成。 　　发展格局更均衡。湖北“一主引领、两翼驱动、全域协同”区域发展布局成势见效。武汉城市圈经济总量跨越3万亿元，襄阳、宜昌双双突破5000亿元。 　　发展结构更有韧性。湖北围绕“51020”现代产业集群部署创新链，以科技赋能产业转型升级，以创新稳链、补链、强链，湖北的产业体系正加速生长出现代化“骨架”。 　　春去春又回，英雄的湖北 　　新征程上意气风发 　　我们将牢记总书记嘱托 　　拼搏出一个又一个更美好的未来！ 收起全文d,TRS微博管理平台,,,https://wx4.sinaimg.cn/orj360/0081Whl4ly8h05uw3duw9j30sg0iygrv.jpg https://wx2.sinaimg.cn/orj360/0081Whl4ly8h05uw3rwb3j30rs0e877t.jpg https://wx1.sinaimg.cn/orj360/0081Whl4ly8h05uw44p0xj30rs0jlaej.jpg https://wx4.sinaimg.cn/orj360/0081Whl4ly8h05uw4n9tzj30te0jvq5s.jpg https://wx4.sinaimg.cn/orj360/0081Whl4ly8h05uw52km3j30u00mijwg.jpg https://wx4.sinaimg.cn/thumb150/0081Whl4ly8h05uw5rtgaj30u018947z.jpg https://wx1.sinaimg.cn/thumb150/0081Whl4ly8h05uw6kymxj31hc0eqgs4.jpg,https://weibo.com/7357728670/LjdXAqf1x?refer_flag=1001030103_,0,0,0
4745813584249358,2022-03-11 12:39,闻所未文,https://weibo.com/3952319369?refer_flag=1001030103_,#领航中国# 【“总书记，这里的春天更美丽！”】还记得两年前的3月10日，总书记亲赴武汉并深情寄语：“英雄的武汉人民一定能够彻底战胜疫情，一定能够浴火重生，一定能够创造新时代更加辉煌的业绩。”还记得那场全国抗击新冠肺炎疫情表彰大会，总书记深情引用全国人民对湖北的美好关切：“全中国等你痊愈，我们相约春天赏樱花。”#吉林农业科技学院将进行全面消杀# O“总书记，这里的春天更美丽！” 收起全文d,微博 weibo.com,,,,https://weibo.com/3952319369/LjdOShPs2?refer_flag=1001030103_,0,0,0
4745811093358502,2022-03-11 12:30,新浪湖北健康频道,https://weibo.com/2049435632?refer_flag=1001030103_,#武汉的行程码已经摘星#【#武汉全市调整为低风险#】湖北武汉市新冠肺炎疫情防控指挥部发布2022年4号通告，自2022年3月10日零时起，将东湖高新区关东街道保利时代天悦小区28栋等三地调整为低风险地区。2月21日，武汉市发现新冠病毒核酸检测阳性病例后，湖北省、武汉市立即启动应急响应机制，迅速开展流调、排查、管控、通报协查等工作。截至目前，武汉市全市为低风险地区。#武汉摘星# 收起全文d,微博 weibo.com,,,https://wx4.sinaimg.cn/orj360/7a27e7f0gy1h05sor7779j20u01hcn2q.jpg https://wx3.sinaimg.cn/orj360/7a27e7f0gy1h05sp2vottj20u01hc47g.jpg,https://weibo.com/2049435632/LjdKRe5Ho?refer_flag=1001030103_,0,0,0
4745798934334047,2022-03-11 11:41,武汉博宇长城汽车4S店,https://weibo.com/3123706015?refer_flag=1001030103_,武汉疫情已清零，购车正逢时买车就到武汉博宇哈弗4S店购车热线:027-61598180 ​,360安全浏览器,,,https://wx3.sinaimg.cn/thumb150/ba2ff89fgy1h05sk1bsk8j20u0140don.jpg https://wx4.sinaimg.cn/orj360/ba2ff89fgy1h05sk1t003j21400u0gue.jpg https://wx1.sinaimg.cn/orj360/ba2ff89fgy1h05sk1byluj20q90cjjrw.jpg,https://weibo.com/3123706015/LjdrfibtZ?refer_flag=1001030103_,0,0,0
4745795653337531,2022-03-11 11:28,中国中医药报,https://weibo.com/1159770762?refer_flag=1001030103_,#两会关注# #代表委员声音# 【李延萍代表：增设中医预防医学专业】本报讯 2020年年初，武汉疫情危急时刻，中药通治方在武昌社区大规模推广应用，有效阻断了疫情的快速传播。此后，中医药预防新冠肺炎开始走入公众视野，中药预防方、中药防疫香囊、中药“大锅汤”等频频被媒体报道。实践再一次证明了中医“未病先防、既病防变、瘥后防复”理念对疾病防治的重要价值。2012年，国家中医药管理局启动了“十二五”重点学科建设项目，其中就包括“中医预防医学”学科，2018年完成项目验收。但教育部学科目录至今尚未纳入“中医预防医学”专业。河南、陕西、成都、上海、浙江、甘肃、广西等7所中医药大学先后开设预防医学本科专业，但其仍属于西医范畴的预防医学专业，中医预防医学特色不鲜明。全国人大代表，重庆市中医院原党委委员、副院长李延萍建议，适时在教育部《普通高等学校本科专业目录》中增设中医预防医学专业。在加强中医预防医学学科建设和课程建设的基础上，建议具备条件的中医药高校增设部分中医预防医学本科专业，培养具备中医药特色、中西医结合的中医预防医学专业人才。李延萍建议，启动新一批中医预防医学重点学科建设项目，着重从参与培育项目的机构中进行遴选，凝练关键成果并进一步深入研究，全面系统整理中医预防医学理论、方法和成果，强化交叉学科科研攻关，争取产出一批标志性成果，为中医预防医学学科的发展提供有力的理论和实践支撑。（记者黄 蓓） 收起全文d,微博 weibo.com,,,,https://weibo.com/1159770762/LjdlXe0f9?refer_flag=1001030103_,7,0,0
4745794449572085,2022-03-11 11:23,晋城城区,https://weibo.com/3907394279?refer_flag=1001030103_,【“总书记，这里的春天更美丽！”】还记得两年前的3月10日，总书记亲赴武汉并深情寄语：“英雄的武汉人民一定能够彻底战胜疫情，一定能够浴火重生，一定能够创造新时代更加辉煌的业绩。”还记得那场全国抗击新冠肺炎疫情表彰大会，总书记深情引用全国人民对湖北的美好关切：“全中国等你痊愈，我们相约春天赏樱花。”O“总书记，这里的春天更美丽！” 收起全文d,新版微博 weibo.com,,,,https://weibo.com/3907394279/Ljdk0Ea8t?refer_flag=1001030103_,0,0,0
4745788469283659,2022-03-11 11:00,杰哥邮话,https://weibo.com/7733610608?refer_flag=1001030103_,邮票 #杰哥邮话# 武汉旅行 #黄鹤楼# #武汉3月底有望新增病例基本清零# 武汉又看到希望了！疫情结束后，樱花开始，马上可以来一趟樱花之旅。除了樱花，黄鹤楼应该是最有名的武汉地标之一了。可是，黄鹤楼居然重修了27次，这又是为什么呢？跟杰哥赏邮票，听故事，涨知识！ L杰哥邮话的微博视频 收起全文d,微博视频号,,,,https://weibo.com/7733610608/LjdamCX6r?refer_flag=1001030103_,0,0,0
4745788451719424,2022-03-11 11:00,武汉机场楚天情,https://weibo.com/2282629480?refer_flag=1001030103_,#乘机小贴士# 武汉机场遵照湖北防疫指挥部发布《新型冠状病毒感染肺炎疫情防控指挥部通告》要求：离汉人员凭健康码绿码安全有序流动。武汉天河机场提醒携带小朋友的旅客注意，小朋友出行也需要申领健康码或到社区（村）开具医学健康证明（加盖公章），您也可以下载“鄂汇办”提前完成健康码绿码的申领，以免耽误您的行程。 收起全文d,微博 weibo.com,,,https://wx1.sinaimg.cn/orj360/880e2968gy1h05m68a09jj20u016gju5.jpg https://wx2.sinaimg.cn/orj360/880e2968gy1h05m67yg8oj20z90k0wfz.jpg,https://weibo.com/2282629480/Ljdal7diE?refer_flag=1001030103_,0,0,0
4745786577128269,2022-03-11 10:52,武汉生态环境,https://weibo.com/2735973604?refer_flag=1001030103_,"#疫情防控不放松#【洪山环保人，疫情当前显担当】2月22日，一场突如其来的新冠病毒再次席卷了我们美丽的江城武汉，瞬间让节后的武汉人笼罩在惊恐当中。疫情无情人有情，危难时刻显担当。当前，面对严峻复杂的疫情防控形势，武汉市生态环境局洪山区分局领导高度重视，第一时间精密部署，落实各隔离点主体检查责任人，亲自带领工作人员，义不容辞投入到这场没有硝烟的疫情狙击战中。局领导在各隔离点详细询问了人员集中管控、消杀防护、核酸检测等重点防控措施落实情况。并强调，要提高思想认识，严格按照疫情防控要求，落实好分区处置、消杀防护等疫情防控工作，加强对一线工作人员的集中管控和检测，防患于未然。随后，还再三叮嘱隔离点工作人员坚决杜绝松懈麻痹心理，加强个人防护和场区消杀，从严、从细、从实做好各项防控工作，保障医疗废物安全处置。这场战“役”注定是一场长期的硬仗，环保工作人员在市生态环境局洪山区分局局领导的带领下，在疫情来临之时，坚定地站在疫情防控第一线，用坚守诠释着初心和使命，尽显特别能吃苦、特别能战、特别能奉献的环保人的风采。“天街小雨润如酥,草色遥看近却无”，春天来了，抗疫胜利的希望就在眼前......O网页链接 收起全文d",360安全浏览器,,,https://wx3.sinaimg.cn/orj360/a313a4e4gy1h05r5srmluj20ck0grdh9.jpg https://wx2.sinaimg.cn/thumb150/a313a4e4gy1h05r5uwg84j20ck0gsdh3.jpg https://wx2.sinaimg.cn/orj360/a313a4e4gy1h05r5xg8u7j20cl0gs0u9.jpg,https://weibo.com/2735973604/Ljd7jtUo5?refer_flag=1001030103_,0,0,0
4745775408222606,2022-03-11 10:08,云南红河发布,https://weibo.com/2356195770?refer_flag=1001030103_,【“总书记，这里的春天更美丽！”】还记得两年前的3月10日，总书记亲赴武汉并深情寄语：“英雄的武汉人民一定能够彻底战胜疫情，一定能够浴火重生，一定能够创造新时代更加辉煌的业绩。”还记得那场全国抗击新冠肺炎疫情表彰大会，总书记深情引用全国人民对湖北的美好关切：“全中国等你痊愈，我们相约春天赏樱花。”来源：长江云APP（阅读全文请点击下方链接）O“总书记，这里的春天更美丽！” 收起全文d,荣耀20S,,,,https://weibo.com/2356195770/LjcPiyv4G?refer_flag=1001030103_,0,0,0
4745775353694946,2022-03-11 10:07,广西网络广播电视台GXNTV,https://weibo.com/5474560716?refer_flag=1001030103_,【“总书记，这里的春天更美丽！”】还记得两年前的3月10日，总书记亲赴武汉并深情寄语：“英雄的武汉人民一定能够彻底战胜疫情，一定能够浴火重生，一定能够创造新时代更加辉煌的业绩。”还记得那场全国抗击新冠肺炎疫情表彰大会，总书记深情引用全国人民对湖北的美好关切：“全中国等你痊愈，我们相约春天赏樱花。”O“总书记，这里的春天更美丽！” 收起全文d,微博 weibo.com,,,https://wx2.sinaimg.cn/orj360/005YuHkogy1h05pvrkuy1j30sg0iy0z1.jpg,https://weibo.com/5474560716/LjcPdfvdU?refer_flag=1001030103_,0,0,0
4745774581942080,2022-03-11 10:04,中国兰州网微博,https://weibo.com/2720159050?refer_flag=1001030103_,“总书记，这里的春天更美丽！”还记得两年前的3月10日，总书记亲赴武汉并深情寄语：“英雄的武汉人民一定能够彻底战胜疫情，一定能够浴火重生，一定能够创造新时代更加辉煌的业绩。”还记得那场全国抗击新冠肺炎疫情表彰大会，总书记深情引用全国人民对湖北的美好关切：“全中国等你痊愈，我们相约春天赏樱花。”O“总书记，这里的春天更美丽！” 收起全文d,微博 weibo.com,,,https://wx2.sinaimg.cn/orj360/a222554aly1h05pskkr1vj20rk0ibjwe.jpg,https://weibo.com/2720159050/LjcNY89dS?refer_flag=1001030103_,0,0,0
4745765228383310,2022-03-11 09:27,郑州德韩口腔,https://weibo.com/7539961768?refer_flag=1001030103_,众志成城，共克时艰逆风而行，书写巾帼风采💖守山河无恙，待春暖花开#德韩口腔##武汉疫情# L郑州德韩口腔的微博视频 ​,微博视频号,,,,https://weibo.com/7539961768/LjcySzaSG?refer_flag=1001030103_,0,0,0
4745758602167073,2022-03-11 09:01,湖北卫视,https://weibo.com/1926786203?refer_flag=1001030103_,"#武汉疫情速报##科学防疫在武汉# 【3月10日湖北省新冠肺炎疫情情况】刚刚，湖北省卫生健康委员会官网发布《2022年3月10日湖北省新冠肺炎疫情情况》，全文如下：3月10日0-24时，全省新增本土确诊病例0例，新增本土无症状感染者1例(为咸宁市报告的外省来鄂人员)，新增境外输入确诊病例4例（其中韩国输入1例，柬埔寨输入3例），新增境外输入无症状感染者6例（均为柬埔寨输入），新增疑似病例0例，新增死亡病例0例，当日出院病例10例（均为境外输入确诊病例），当日解除无症状感染者医学观察0例。截至3月10日24时，在定点医疗机构治疗的本土确诊病例39例（均为武汉市确诊病例），其中9例为普通型，30例为轻型；疑似病例0例。尚在集中隔离医学观察的本土无症状感染者11例（其中武汉市9例,黄冈市1例，咸宁市1例）。在定点医疗机构治疗的境外输入确诊病例15例，其中4例为普通型，11例为轻型；尚在集中隔离医学观察的境外输入无症状感染者17例。全省累计治愈出院63818例，累计病亡4512例，累计报告新冠肺炎确诊病例68384例。尚在集中隔离医学观察的密切接触者3313人。 收起全文d",iPhone客户端,,,https://wx1.sinaimg.cn/orj360/72d86c9bgy1h05nyi0od5j20u00csq3k.jpg,https://weibo.com/1926786203/Ljcoc95KN?refer_flag=1001030103_,2,0,0
4745755782808826,2022-03-11 08:50,武汉发布,https://weibo.com/2759348142?refer_flag=1001030103_,"#权威发布#【2022年3月10日湖北省新冠肺炎疫情情况】3月10日0-24时，全省新增本土确诊病例0例，新增本土无症状感染者1例(为咸宁市报告的外省来鄂人员)，新增境外输入确诊病例4例（其中韩国输入1例，柬埔寨输入3例），新增境外输入无症状感染者6例（均为柬埔寨输入），新增疑似病例0例，新增死亡病例0例，当日出院病例10例（均为境外输入确诊病例），当日解除无症状感染者医学观察0例。截至3月10日24时，在定点医疗机构治疗的本土确诊病例39例（均为武汉市确诊病例），其中9例为普通型，30例为轻型；疑似病例0例。尚在集中隔离医学观察的本土无症状感染者11例（其中武汉市9例,黄冈市1例，咸宁市1例）。在定点医疗机构治疗的境外输入确诊病例15例，其中4例为普通型，11例为轻型；尚在集中隔离医学观察的境外输入无症状感染者17例。全省累计治愈出院63818例，累计病亡4512例，累计报告新冠肺炎确诊病例68384例。尚在集中隔离医学观察的密切接触者3313人。（湖北省卫生健康委员会） 收起全文d",360安全浏览器,,,https://wx1.sinaimg.cn/orj360/a4784faegy1h05ng2cl7ej20oy0dwt99.jpg,https://weibo.com/2759348142/LjcjEbMHE?refer_flag=1001030103_,15,0,0
4745752985995533,2022-03-11 08:39,武汉阿波罗医院,https://weibo.com/2748414610?refer_flag=1001030103_,阳光正好，微风不燥，疫情退散去，春意满荆楚#武汉人的防疫意识有多强# #武汉我是春天# #微观荆楚# #武汉抗疫日记# ​,微博 weibo.com,,,https://wx4.sinaimg.cn/orj360/a3d17a92gy1h05n5v3ympj20u01siat1.jpg,https://weibo.com/2748414610/Ljcf8p9I9?refer_flag=1001030103_,0,0,0
4745645003375940,2022-03-11 01:30,湖北新闻,https://weibo.com/5637065453?refer_flag=1001030103_,【长江评论：紧跟主心骨 建功新时代】两年前的今天，2020年3月10日，一个荆楚儿女深深铭记的日子。在湖北保卫战、武汉保卫战最紧要的关头，习近平总书记来到武汉抗击疫情的前线阵地，勉励“英雄的武汉人民一定能够彻底战胜疫情，一定能够浴火重生，一定能够创造新时代更加辉煌的业绩。”紧跟主心骨，两年来，英雄的湖北牢记总书记嘱托，先后取得疫情防控和疫后重振两个“决定性成果”，经济总量跨越5万亿新台阶，重回全国第七，交出了感恩奋进、浴火重生、全年精彩的英雄答卷。 L湖北新闻的微博视频 收起全文d,微博视频号,,,,https://weibo.com/5637065453/Lj9qYeaeE?refer_flag=1001030103_,0,0,0
4745618927125294,2022-03-10 23:46,俄罗斯人民友谊大学,https://weibo.com/1766477765?refer_flag=1001030103_,【2020年直男式捐赠23吨物资你还记得吗？】#武汉# #俄罗斯# #疫情防控# #疫情防控 甘肃在行动# #为中俄友谊点赞# 俄罗斯人民友谊大学 L俄罗斯人民友谊大学的微博视频 ​,俄罗斯人民友谊大学超话,,,,https://weibo.com/1766477765/Lj8KUtTC6?refer_flag=1001030103_,1,0,0
4745604133553522,2022-03-10 22:47,948交通广播,https://weibo.com/6859129925?refer_flag=1001030103_,#948快讯# 武汉市新冠肺炎疫情防控指挥部决定，自今天（10号）零点起，将东湖高新区关东街道保利时代天悦小区28栋、江岸区后湖街道同鑫花园小区29栋、青山区红卫路街道58街坊127门调整为低风险地区。 ​,一加 9｜哈苏影像,,,https://wx2.sinaimg.cn/orj360/007ucd1Pgy1h0567v0ernj31jk1jkadv.jpg,https://weibo.com/6859129925/Lj8n3eUqS?refer_flag=1001030103_,0,0,0
4745571313912071,2022-03-10 20:37,Grace是言午,https://weibo.com/2174737614?refer_flag=1001030103_,花开的三月🌸最近迷上了沪上阿姨 白金茶好好嚯书亦的新品每次都很迷武汉的疫情终于控制住啦 开森 不枉被掏了三次喉咙一些生活中有趣的记录#日常##plog博主日记##武汉美食# ​,iPhone客户端,,,https://wx3.sinaimg.cn/orj360/819fdccegy1h052e2zaxaj22c0340hdu.jpg https://wx1.sinaimg.cn/thumb150/819fdccegy1h052e0qkitj215o334hdt.jpg https://wx2.sinaimg.cn/orj360/819fdccegy1h052e3x4eyj215o2p87wi.jpg https://wx3.sinaimg.cn/orj360/819fdccegy1h052e7regwj215o2p8qv5.jpg https://wx4.sinaimg.cn/thumb150/819fdccegy1h052e553ixj215o3341ky.jpg https://wx1.sinaimg.cn/orj360/819fdccegy1h052e8g71vj215o2p8kjl.jpg https://wx2.sinaimg.cn/thumb150/819fdccegy1h052e9bve9j215o3344qq.jpg https://wx3.sinaimg.cn/thumb150/819fdccegy1h052ea2tu7j215o3lnu0x.jpg https://wx2.sinaimg.cn/thumb150/819fdccegy1h052ec7iu7j215o3nz7wh.jpg,https://weibo.com/2174737614/Lj7w7gpHV?refer_flag=1001030103_,0,0,0
